year,mergecode,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
19,400310100260001,130,98.5,0.0,0.0,39.2,1.5,171767002064,0.0,0.0,1.0,0.0,0,40031010026il,il,0
21,400310100260001,132,97.7,0.0,0.0,36.4,2.3,171767002064,0.0,0.0,1.0,0.0,0,40031010026il,il,1
17,400421000260001,1007,97.5,0.3,1.1,38.8,1.7,172043002310,0.0,0.0,1.0,0.0,0,40042100026il,il,0
18,400421000260001,1005,97.7,0.0,1.2,38.1,1.4,172043002310,0.0,0.0,1.0,0.0,0,40042100026il,il,0
19,400421000260001,992,96.6,0.3,1.7,36.7,3.1,172043002310,0.0,0.0,1.0,0.0,0,40042100026il,il,0
21,400421000260001,978,95.2,0.0,2.1,33.8,1.9,172043002310,1.0,0.0,0.0,0.5,0,40042100026il,il,1
17,400560010260002,434,92.4,2.8,1.2,39.6,2.1,170843000461,0.0,0.0,1.0,0.0,0,40056001026il,il,0
18,400560010260002,450,91.6,2.4,0.0,40.7,1.8,170843000461,0.0,0.0,1.0,0.0,0,40056001026il,il,0
19,400560010260002,467,91.0,1.1,1.5,43.7,3.5,170843000461,0.0,0.0,1.0,0.0,0,40056001026il,il,0
21,400560010260002,417,94.2,0.0,2.6,43.6,4.5,170843000461,0.2,0.1,0.7,0.2,0,40056001026il,il,1
17,400560020260004,113,99.1,0.0,0.0,59.3,1.8,173054003174,0.0,0.0,1.0,0.0,0,40056002026il,il,0
18,400560020260004,112,99.1,0.0,0.0,58.0,2.7,173054003174,0.0,0.0,1.0,0.0,0,40056002026il,il,0
19,400560020260004,95,98.9,0.0,0.0,57.9,3.9,173054003174,0.0,0.0,1.0,0.0,0,40056002026il,il,0
21,400560020260004,93,98.9,0.0,0.0,59.1,3.1,173054003174,0.3,0.0,0.7,0.15,0,40056002026il,il,1
17,400560050260001,148,98.6,0.7,0.0,40.5,1.4,172718002883,0.0,0.0,1.0,0.0,0,40056005026il,il,0
18,400560050260001,131,98.5,0.0,0.0,35.9,0.8,172718002883,0.0,0.0,1.0,0.0,0,40056005026il,il,0
19,400560050260001,126,100.0,0.0,0.0,45.2,1.5,172718002883,0.0,0.0,1.0,0.0,0,40056005026il,il,0
21,400560050260001,125,99.2,0.0,0.0,53.6,0.0,172718002883,0.1,0.0,0.9,0.05,0,40056005026il,il,1
17,400560060260001,375,97.1,0.0,1.1,38.4,0.5,173759003877,0.0,0.0,1.0,0.0,0,40056006026il,il,0
18,400560060260001,380,97.1,0.0,0.0,28.7,1.3,173759003877,0.0,0.0,1.0,0.0,0,40056006026il,il,0
19,400560060260001,375,95.7,0.0,1.9,31.2,3.3,173759003877,0.0,0.0,1.0,0.0,0,40056006026il,il,0
21,400560060260001,380,94.5,0.0,0.0,37.4,1.1,173759003877,0.2,0.1,0.7,0.2,0,40056006026il,il,1
17,400560070260003,364,97.8,0.0,0.3,49.7,2.5,171668001971,0.0,0.0,1.0,0.0,0,40056007026il,il,0
18,400560070260003,377,97.3,0.0,0.0,53.3,3.7,171668001971,0.0,0.0,1.0,0.0,0,40056007026il,il,0
19,400560070260003,376,96.3,0.0,0.5,53.7,4.5,171668001971,0.0,0.0,1.0,0.0,0,40056007026il,il,0
21,400560070260003,357,96.9,0.0,0.0,54.6,3.9,171668001971,0.3,0.3,0.4,0.45,0,40056007026il,il,1
17,400560080260001,189,93.1,1.6,1.6,40.7,3.2,170777000392,0.0,0.0,1.0,0.0,0,40056008026il,il,0
18,400560080260001,218,95.9,0.0,0.0,47.7,1.7,170777000392,0.0,0.0,1.0,0.0,0,40056008026il,il,0
19,400560080260001,220,94.1,1.8,1.4,42.7,3.7,170777000392,0.0,0.0,1.0,0.0,0,40056008026il,il,0
21,400560080260001,219,92.7,0.0,0.0,43.4,2.3,170777000392,0.4,0.1,0.5,0.3,0,40056008026il,il,1
17,400560090260001,487,95.1,1.8,1.2,34.9,1.0,173150003320,0.0,0.0,1.0,0.0,0,40056009026il,il,0
18,400560090260001,467,94.6,0.0,0.0,36.0,0.6,173150003320,0.0,0.0,1.0,0.0,0,40056009026il,il,0
19,400560090260001,471,94.5,1.9,0.8,36.3,2.3,173150003320,0.0,0.0,1.0,0.0,0,40056009026il,il,0
21,400560090260001,410,95.6,0.0,0.0,36.6,5.7,173150003320,1.0,0.0,0.0,0.5,0,40056009026il,il,1
17,400560340260001,438,95.2,1.4,0.5,48.4,3.9,170140306148,0.0,0.0,1.0,0.0,0,40056034026il,il,0
18,400560340260001,429,95.8,0.0,0.0,48.3,2.8,170140306148,0.0,0.0,1.0,0.0,0,40056034026il,il,0
19,400560340260001,402,92.5,2.5,0.7,54.5,7.3,170140306148,0.0,0.0,1.0,0.0,0,40056034026il,il,0
21,400560340260001,376,93.6,0.0,0.0,38.6,5.1,170140306148,0.5,0.1,0.4,0.35,0,40056034026il,il,1
17,410570010260001,542,90.6,3.0,3.1,52.8,2.8,173501003674,0.0,0.0,1.0,0.0,0,41057001026il,il,0
18,410570010260001,559,91.9,2.0,2.5,39.4,2.3,173501003674,0.0,0.0,1.0,0.0,0,41057001026il,il,0
19,410570010260001,536,90.9,2.4,3.5,51.1,4.6,173501003674,0.0,0.0,1.0,0.0,0,41057001026il,il,0
21,410570010260001,525,89.5,3.6,2.9,49.0,4.4,173501003674,0.7,0.1,0.2,0.45,0,41057001026il,il,1
17,410570020260001,1100,91.3,2.1,2.2,18.5,0.8,173735003870,0.0,0.0,1.0,0.0,0,41057002026il,il,0
18,410570020260001,1128,91.4,1.9,2.5,20.2,0.3,173735003870,0.0,0.0,1.0,0.0,0,41057002026il,il,0
19,410570020260001,1136,91.1,1.7,2.3,18.1,1.7,173735003870,0.0,0.0,1.0,0.0,0,41057002026il,il,0
21,410570020260001,1185,93.0,1.4,2.1,19.2,1.3,173735003870,0.9,0.0,0.1,0.45,0,41057002026il,il,1
17,410570050260001,900,96.1,0.8,0.7,25.7,0.9,171899002179,0.0,0.0,1.0,0.0,0,41057005026il,il,0
18,410570050260001,915,96.9,0.0,0.0,24.0,1.1,171899002179,0.0,0.0,1.0,0.0,0,41057005026il,il,0
19,410570050260001,899,96.9,0.6,0.2,27.5,3.2,171899002179,0.0,0.0,1.0,0.0,0,41057005026il,il,0
21,410570050260001,891,95.8,0.0,0.0,27.2,1.9,171899002179,0.1,0.0,0.9,0.05,0,41057005026il,il,1
17,410570070260001,2363,81.3,8.4,2.9,13.8,0.4,171353001639,0.0,0.0,1.0,0.0,0,41057007026il,il,0
18,410570070260001,2367,81.5,8.0,3.0,14.6,1.0,171353001639,0.0,0.0,1.0,0.0,0,41057007026il,il,0
19,410570070260001,2359,80.9,7.8,3.7,16.2,3.4,171353001639,0.0,0.0,1.0,0.0,0,41057007026il,il,0
21,410570070260001,2304,81.1,6.5,4.5,14.5,2.6,171353001639,0.6,0.2,0.2,0.5,0,41057007026il,il,1
17,410570080260001,767,92.6,1.7,2.1,41.6,1.4,170612000298,0.0,0.0,1.0,0.0,0,41057008026il,il,0
18,410570080260001,768,92.1,1.4,1.8,40.1,0.8,170612000298,0.0,0.0,1.0,0.0,0,41057008026il,il,0
19,410570080260001,754,91.9,1.5,2.1,37.3,3.3,170612000298,0.0,0.0,1.0,0.0,0,41057008026il,il,0
21,410570080260001,745,91.8,1.7,2.1,37.9,2.2,170612000298,1.0,0.0,0.0,0.5,0,41057008026il,il,1
17,410570090260001,1810,70.8,14.4,9.3,61.4,4.0,171728002028,0.0,0.0,1.0,0.0,0,41057009026il,il,0
18,410570090260001,1806,71.3,13.9,9.6,59.1,3.8,171728002028,0.0,0.0,1.0,0.0,0,41057009026il,il,0
19,410570090260001,1821,70.5,14.2,9.7,47.4,6.1,171728002028,0.0,0.0,1.0,0.0,0,41057009026il,il,0
21,410570090260001,1808,66.6,15.6,11.2,55.3,4.7,171728002028,0.5,0.5,0.0,0.75,0,41057009026il,il,1
17,410570100260001,1922,67.1,10.9,17.5,51.4,2.2,171065001278,0.0,0.0,1.0,0.0,0,41057010026il,il,0
18,410570100260001,1885,65.1,11.4,19.4,52.1,1.6,171065001278,0.0,0.0,1.0,0.0,0,41057010026il,il,0
19,410570100260001,1896,62.1,13.1,20.9,54.2,5.3,171065001278,0.0,0.0,1.0,0.0,0,41057010026il,il,0
21,410570100260001,1882,59.3,12.5,23.7,48.2,2.6,171065001278,0.9,0.1,0.0,0.55,0,41057010026il,il,1
17,410570110260001,2008,63.6,25.0,2.4,46.6,1.8,170360000035,0.0,0.0,1.0,0.0,0,41057011026il,il,0
18,410570110260001,2007,62.6,25.7,2.3,46.3,2.4,170360000035,0.0,0.0,1.0,0.0,0,41057011026il,il,0
19,410570110260001,1969,63.4,25.3,2.2,44.4,6.0,170360000035,0.0,0.0,1.0,0.0,0,41057011026il,il,0
21,410570110260001,1935,59.1,26.3,3.2,45.5,5.9,170360000035,0.8,0.0,0.2,0.4,0,41057011026il,il,1
17,410570120260001,170,2.9,91.2,4.1,37.1,2.4,172397002622,0.0,0.0,1.0,0.0,0,41057012026il,il,0
18,410570120260001,169,0.0,90.5,0.0,95.9,4.1,172397002622,0.0,0.0,1.0,0.0,0,41057012026il,il,0
19,410570120260001,181,3.3,92.3,3.3,100.0,8.7,172397002622,0.0,0.0,1.0,0.0,0,41057012026il,il,0
21,410570120260001,149,0.0,91.9,0.0,100.0,5.1,172397002622,0.1,0.9,0.0,0.95,0,41057012026il,il,1
17,410570140160001,546,91.8,3.3,2.4,61.7,3.7,171299001547,0.0,0.0,1.0,0.0,0,41057014016il,il,0
18,410570140160001,561,87.3,4.6,3.4,61.5,3.4,171299001547,0.0,0.0,1.0,0.0,0,41057014016il,il,0
19,410570140160001,597,86.1,5.2,3.7,62.0,3.9,171299001547,0.0,0.0,1.0,0.0,0,41057014016il,il,0
21,410570140160001,570,84.7,6.5,3.5,60.4,3.9,171299001547,1.0,0.0,0.0,0.5,0,41057014016il,il,1
17,440630120260002,654,90.7,1.2,5.4,22.5,0.6,172049002315,0.0,0.0,1.0,0.0,0,44063012026il,il,0
18,440630120260002,628,89.6,0.0,7.5,21.7,0.5,172049002315,0.0,0.0,1.0,0.0,0,44063012026il,il,0
19,440630120260002,593,90.2,0.7,7.1,22.3,3.5,172049002315,0.0,0.0,1.0,0.0,0,44063012026il,il,0
21,440630120260002,580,90.0,0.0,7.4,24.3,2.5,172049002315,0.55,0.36,0.09,0.64,0,44063012026il,il,1
17,440630190240002,109,73.4,0.9,21.1,34.9,0.9,170330000017,0.0,0.0,1.0,0.0,0,44063019024il,il,0
18,440630190240002,112,70.5,0.0,23.2,35.7,3.6,170330000017,0.0,0.0,1.0,0.0,0,44063019024il,il,0
19,440630190240002,110,75.5,0.0,20.0,29.1,0.9,170330000017,0.0,0.0,1.0,0.0,0,44063019024il,il,0
21,440630190240002,100,74.0,0.0,24.0,37.0,4.8,170330000017,0.9,0.1,0.0,0.55,0,44063019024il,il,1
17,440630500260001,678,33.5,0.3,64.5,99.3,3.1,171842002125,0.0,0.0,1.0,0.0,0,44063050026il,il,0
18,440630500260001,718,32.6,0.0,64.8,50.3,3.5,171842002125,0.0,0.0,1.0,0.0,0,44063050026il,il,0
19,440630500260001,740,32.4,0.4,65.1,43.2,5.7,171842002125,0.0,0.0,1.0,0.0,0,44063050026il,il,0
21,440630500260001,768,30.5,0.0,67.4,42.2,3.2,171842002125,0.1,0.7,0.2,0.75,0,44063050026il,il,1
17,440631540160001,708,76.4,0.6,19.9,31.1,1.0,172457002661,0.0,0.0,1.0,0.0,0,44063154016il,il,0
18,440631540160001,685,77.1,0.0,20.6,28.0,1.6,172457002661,0.0,0.0,1.0,0.0,0,44063154016il,il,0
19,440631540160001,665,77.7,1.1,19.8,28.0,1.7,172457002661,0.0,0.0,1.0,0.0,0,44063154016il,il,0
21,440631540160001,657,72.5,0.0,23.7,25.9,2.9,172457002661,0.9,0.1,0.0,0.55,0,44063154016il,il,1
17,440631550160001,1545,72.8,1.4,19.8,27.1,0.9,171137001367,0.0,0.0,1.0,0.0,0,44063155016il,il,0
18,440631550160001,1508,72.7,1.7,19.8,29.4,0.6,171137001367,0.0,0.0,1.0,0.0,0,44063155016il,il,0
19,440631550160001,1477,71.1,2.2,21.4,28.1,2.0,171137001367,0.0,0.0,1.0,0.0,0,44063155016il,il,0
21,440631550160001,1450,69.7,1.7,25.3,29.9,1.2,171137001367,1.0,0.0,0.0,0.5,0,44063155016il,il,1
17,440631550160002,1746,81.5,0.9,12.8,17.6,0.3,171137001366,0.0,0.0,1.0,0.0,0,44063155016il,il,0
18,440631550160002,1702,82.1,0.9,12.6,18.6,0.9,171137001366,0.0,0.0,1.0,0.0,0,44063155016il,il,0
19,440631550160002,1644,81.9,0.7,13.2,17.0,1.3,171137001366,0.0,0.0,1.0,0.0,0,44063155016il,il,0
21,440631550160002,1558,81.7,0.7,14.4,20.3,1.0,171137001366,1.0,0.0,0.0,0.5,0,44063155016il,il,1
17,440631550160003,1527,83.1,0.9,10.2,16.1,0.3,171137001368,0.0,0.0,1.0,0.0,0,44063155016il,il,0
18,440631550160003,1465,82.9,1.3,10.4,19.2,0.2,171137001368,0.0,0.0,1.0,0.0,0,44063155016il,il,0
19,440631550160003,1480,77.5,2.0,15.3,23.0,1.3,171137001368,0.0,0.0,1.0,0.0,0,44063155016il,il,0
21,440631550160003,1369,75.4,2.8,17.8,25.6,0.6,171137001368,1.0,0.0,0.0,0.5,0,44063155016il,il,1
17,440631550160004,1458,88.3,1.0,5.9,13.4,0.5,171137002154,0.0,0.0,1.0,0.0,0,44063155016il,il,0
18,440631550160004,1436,87.5,1.1,5.0,13.4,0.4,171137002154,0.0,0.0,1.0,0.0,0,44063155016il,il,0
19,440631550160004,1371,85.5,1.1,6.7,11.2,0.9,171137002154,0.0,0.0,1.0,0.0,0,44063155016il,il,0
21,440631550160004,1219,85.5,1.1,8.4,14.2,1.0,171137002154,1.0,0.0,0.0,0.5,0,44063155016il,il,1
17,440631560160001,1429,73.5,0.7,21.8,33.1,0.6,172532002761,0.0,0.0,1.0,0.0,0,44063156016il,il,0
18,440631560160001,1427,71.2,1.0,24.2,31.0,0.8,172532002761,0.0,0.0,1.0,0.0,0,44063156016il,il,0
19,440631560160001,1443,69.6,0.9,25.9,33.5,3.0,172532002761,0.0,0.0,1.0,0.0,0,44063156016il,il,0
21,440631560160001,1478,69.4,1.9,26.3,30.1,1.5,172532002761,1.0,0.0,0.0,0.5,0,44063156016il,il,1
17,440631560160002,795,82.6,1.1,13.8,30.8,2.5,172532002760,0.0,0.0,1.0,0.0,0,44063156016il,il,0
18,440631560160002,765,82.6,0.0,14.5,25.5,1.6,172532002760,0.0,0.0,1.0,0.0,0,44063156016il,il,0
19,440631560160002,700,81.4,1.0,16.3,29.3,4.5,172532002760,0.0,0.0,1.0,0.0,0,44063156016il,il,0
21,440631560160002,668,78.3,0.0,18.7,26.9,1.8,172532002760,1.0,0.0,0.0,0.5,0,44063156016il,il,1
17,440631570160001,726,87.7,0.3,9.0,12.1,0.7,173351003463,0.0,0.0,1.0,0.0,0,44063157016il,il,0
18,440631570160001,663,87.5,0.0,8.4,10.0,0.8,173351003463,0.0,0.0,1.0,0.0,0,44063157016il,il,0
19,440631570160001,636,88.2,0.8,7.7,11.5,3.0,173351003463,0.0,0.0,1.0,0.0,0,44063157016il,il,0
21,440631570160001,580,86.4,0.0,9.7,7.4,0.7,173351003463,0.7,0.3,0.0,0.65,0,44063157016il,il,1
17,440631580220002,2996,75.1,2.0,11.5,14.0,0.3,171983002247,0.0,0.0,1.0,0.0,0,44063158022il,il,0
18,440631580220002,3045,74.5,2.4,11.8,9.3,0.5,171983002247,0.0,0.0,1.0,0.0,0,44063158022il,il,0
19,440631580220002,3082,74.5,2.1,11.8,10.9,1.1,171983002247,0.0,0.0,1.0,0.0,0,44063158022il,il,0
21,440631580220002,3012,74.1,2.1,12.6,11.7,1.2,171983002247,0.18,0.55,0.27,0.64,0,44063158022il,il,1
17,440632000260008,1026,57.4,2.9,35.0,36.9,0.5,174333004335,0.0,0.0,1.0,0.0,0,44063200026il,il,0
18,440632000260008,991,55.6,2.5,37.2,38.7,0.4,174333004335,0.0,0.0,1.0,0.0,0,44063200026il,il,0
19,440632000260008,1008,55.1,2.7,38.1,39.3,1.8,174333004335,0.0,0.0,1.0,0.0,0,44063200026il,il,0
21,440632000260008,1000,53.2,3.2,39.0,33.9,1.3,174333004335,0.0,0.8,0.2,0.8,0,44063200026il,il,1
17,440632000260009,942,62.6,0.7,32.2,31.7,0.8,174333006032,0.0,0.0,1.0,0.0,0,44063200026il,il,0
18,440632000260009,929,62.4,1.6,31.4,32.6,1.2,174333006032,0.0,0.0,1.0,0.0,0,44063200026il,il,0
19,440632000260009,949,62.6,2.0,31.8,33.3,2.5,174333006032,0.0,0.0,1.0,0.0,0,44063200026il,il,0
21,440632000260009,935,59.6,3.9,31.9,30.9,1.2,174333006032,0.0,0.8,0.2,0.8,0,44063200026il,il,1
17,450670030260001,130,97.7,1.5,0.0,10.0,0.0,174008004039,0.0,0.0,1.0,0.0,0,45067003026il,il,0
18,450670030260001,148,95.9,0.0,0.0,10.8,0.7,174008004039,0.0,0.0,1.0,0.0,0,45067003026il,il,0
19,450670030260001,115,95.7,1.7,0.9,16.5,2.4,174008004039,0.0,0.0,1.0,0.0,0,45067003026il,il,0
21,450670030260001,134,94.0,0.0,0.0,19.4,1.5,174008004039,0.2,0.0,0.8,0.1,0,45067003026il,il,1
17,450670040260001,678,94.8,0.6,1.9,9.4,0.3,171074001295,0.0,0.0,1.0,0.0,0,45067004026il,il,0
18,450670040260001,685,94.2,0.0,2.8,8.5,0.3,171074001295,0.0,0.0,1.0,0.0,0,45067004026il,il,0
19,450670040260001,629,93.5,0.5,2.9,9.9,1.2,171074001295,0.0,0.0,1.0,0.0,0,45067004026il,il,0
21,450670040260001,611,91.8,0.0,3.3,9.8,0.8,171074001295,0.7,0.1,0.2,0.45,0,45067004026il,il,1
17,450670050260001,877,96.1,0.0,1.1,20.9,0.9,174107004113,0.0,0.0,1.0,0.0,0,45067005026il,il,0
18,450670050260001,806,95.7,0.0,1.5,17.7,0.6,174107004113,0.0,0.0,1.0,0.0,0,45067005026il,il,0
19,450670050260001,802,95.5,0.2,1.2,16.8,2.5,174107004113,0.0,0.0,1.0,0.0,0,45067005026il,il,0
21,450670050260001,819,94.6,0.0,1.7,16.1,1.7,174107004113,0.7,0.1,0.2,0.45,0,45067005026il,il,1
17,450790010220001,72,97.2,0.0,0.0,55.6,2.8,171098001330,0.0,0.0,1.0,0.0,0,45079001022il,il,0
18,450790010220001,59,93.2,0.0,0.0,55.9,0.0,171098001330,0.0,0.0,1.0,0.0,0,45079001022il,il,0
19,450790010220001,53,92.5,7.5,0.0,62.3,0.0,171098001330,0.0,0.0,1.0,0.0,0,45079001022il,il,0
21,450790010220001,62,90.3,0.0,0.0,64.5,1.8,171098001330,0.0,0.0,1.0,0.0,0,45079001022il,il,1
17,450791320260001,371,97.6,0.0,0.5,33.2,1.1,173330003448,0.0,0.0,1.0,0.0,0,45079132026il,il,0
18,450791320260001,376,96.3,0.0,0.0,33.5,1.1,173330003448,0.0,0.0,1.0,0.0,0,45079132026il,il,0
19,450791320260001,391,95.7,0.3,2.3,34.5,1.7,173330003448,0.0,0.0,1.0,0.0,0,45079132026il,il,0
21,450791320260001,372,97.0,0.0,0.0,34.9,2.9,173330003448,0.8,0.0,0.2,0.4,0,45079132026il,il,1
17,450791380260001,161,96.9,0.0,1.2,23.6,0.6,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,0
18,450791380260001,164,97.6,0.0,0.0,28.7,2.4,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,0
19,450791380260001,148,97.3,0.0,0.7,27.7,1.3,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,0
21,450791380260001,144,93.1,0.0,0.0,27.8,2.0,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,1
17,450791390260001,310,92.3,2.6,1.3,38.1,1.6,170981000579,0.0,0.0,1.0,0.0,0,45079139026il,il,0
18,450791390260001,329,92.7,0.0,0.0,36.5,2.1,170981000579,0.0,0.0,1.0,0.0,0,45079139026il,il,0
19,450791390260001,332,88.9,3.0,4.2,38.6,4.3,170981000579,0.0,0.0,1.0,0.0,0,45079139026il,il,0
21,450791390260001,342,89.8,0.0,5.6,41.5,2.0,170981000579,0.6,0.0,0.4,0.3,0,45079139026il,il,1
17,450791400260001,336,72.3,17.3,0.6,61.0,2.4,173690003804,0.0,0.0,1.0,0.0,0,45079140026il,il,0
18,450791400260001,349,77.1,16.3,0.0,50.1,2.3,173690003804,0.0,0.0,1.0,0.0,0,45079140026il,il,0
19,450791400260001,332,79.5,13.3,0.9,49.4,6.6,173690003804,0.0,0.0,1.0,0.0,0,45079140026il,il,0
21,450791400260001,329,72.9,17.6,0.0,56.2,4.6,173690003804,1.0,0.0,0.0,0.5,0,45079140026il,il,1
17,470521700220001,800,84.8,2.3,4.6,36.9,2.4,171233001481,0.0,0.0,1.0,0.0,0,47052170022il,il,0
18,470521700220001,743,85.6,2.0,4.4,35.1,1.9,171233001481,0.0,0.0,1.0,0.0,0,47052170022il,il,0
19,470521700220001,754,84.4,2.5,4.1,36.2,3.5,171233001481,0.0,0.0,1.0,0.0,0,47052170022il,il,0
21,470521700220001,746,83.0,2.4,5.0,43.2,1.5,171233001481,0.82,0.0,0.18,0.41,0,47052170022il,il,1
17,470522720260001,216,96.8,0.0,3.2,23.1,1.4,170369000060,0.0,0.0,1.0,0.0,0,47052272026il,il,0
18,470522720260001,216,96.3,0.0,0.0,31.9,0.5,170369000060,0.0,0.0,1.0,0.0,0,47052272026il,il,0
19,470522720260001,207,94.2,0.0,5.3,40.1,3.1,170369000060,0.0,0.0,1.0,0.0,0,47052272026il,il,0
21,470522720260001,195,89.7,0.0,8.7,38.5,2.0,170369000060,0.3,0.0,0.7,0.15,0,47052272026il,il,1
17,470522750260001,222,89.2,2.7,6.3,35.6,0.0,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,0
18,470522750260001,233,89.3,0.0,7.3,36.5,0.0,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,0
19,470522750260001,229,90.0,0.9,6.6,44.5,1.9,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,0
21,470522750260001,220,89.1,0.0,4.5,35.5,2.1,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,1
17,470712120170001,909,60.2,1.7,35.2,26.2,0.8,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,0
18,470712120170001,893,59.0,2.1,35.5,22.5,0.8,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,0
19,470712120170001,856,60.7,2.3,34.3,24.5,2.4,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,0
21,470712120170001,849,57.2,2.5,37.9,14.3,2.2,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,1
17,470712200260001,445,87.2,0.9,8.5,40.9,0.0,173016003118,0.0,0.0,1.0,0.0,0,47071220026il,il,0
18,470712200260001,422,85.8,0.0,9.5,37.7,1.7,173016003118,0.0,0.0,1.0,0.0,0,47071220026il,il,0
19,470712200260001,398,85.2,2.3,9.3,39.4,2.7,173016003118,0.0,0.0,1.0,0.0,0,47071220026il,il,0
21,470712200260001,406,84.7,0.0,11.8,37.4,1.8,173016003118,0.5,0.0,0.5,0.25,0,47071220026il,il,1
17,470712210260004,453,92.9,0.4,1.8,28.7,1.5,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,0
18,470712210260004,440,91.4,0.0,3.4,30.7,0.0,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,0
19,470712210260004,430,89.5,0.2,3.5,32.1,1.2,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,0
21,470712210260004,416,88.0,0.0,3.4,29.1,2.1,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,1
17,470712220260004,185,89.7,1.6,5.4,37.3,0.0,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,0
18,470712220260004,160,93.8,0.0,0.0,42.5,0.0,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,0
19,470712220260004,171,93.0,1.2,1.2,43.3,1.1,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,0
21,470712220260004,172,90.1,0.0,0.0,32.6,4.7,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,1
17,470712230260003,581,85.0,0.5,10.8,25.0,0.3,172569002781,0.0,0.0,1.0,0.0,0,47071223026il,il,0
18,470712230260003,596,86.7,0.0,10.1,24.5,0.3,172569002781,0.0,0.0,1.0,0.0,0,47071223026il,il,0
19,470712230260003,567,85.5,0.5,10.4,20.6,2.3,172569002781,0.0,0.0,1.0,0.0,0,47071223026il,il,0
21,470712230260003,547,83.9,0.0,11.5,18.8,2.0,172569002781,0.9,0.0,0.1,0.45,0,47071223026il,il,1
17,470712260260001,472,87.7,0.8,5.7,19.7,0.4,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
18,470712260260001,470,87.9,0.0,5.5,20.2,0.2,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
19,470712260260001,465,86.9,0.9,6.2,26.7,2.1,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
21,470712260260001,443,86.9,0.0,6.3,19.2,1.1,170801000407,0.3,0.0,0.7,0.15,0,47071226026il,il,1
17,470980010260001,191,93.7,1.0,2.6,32.5,1.0,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
18,470980010260001,199,94.0,0.0,0.0,31.2,1.0,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
19,470980010260001,204,93.6,0.5,3.9,28.4,1.8,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
21,470980010260001,196,93.9,0.0,5.1,29.6,2.5,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,1
17,470980020260001,296,93.6,0.0,3.4,29.1,0.7,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
18,470980020260001,289,93.4,0.0,0.0,28.7,0.0,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
19,470980020260001,277,92.8,0.0,3.2,32.5,3.4,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
21,470980020260001,289,94.8,0.0,0.0,34.9,3.4,173395003488,0.6,0.1,0.3,0.4,0,47098002026il,il,1
17,470980030260001,244,93.0,0.0,4.1,43.9,0.0,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
18,470980030260001,245,92.7,0.0,6.5,45.7,1.6,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
19,470980030260001,212,91.0,0.0,7.1,47.6,6.3,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
21,470980030260001,205,92.2,0.0,4.9,55.1,4.3,173283003400,0.9,0.1,0.0,0.55,0,47098003026il,il,1
17,470980050260014,998,57.3,3.4,35.3,47.1,2.4,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
18,470980050260014,1044,56.5,3.4,34.7,53.4,2.0,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
19,470980050260014,1012,54.3,3.5,36.0,55.6,6.6,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
21,470980050260014,979,54.5,2.6,36.8,46.9,3.8,174231004261,0.9,0.0,0.1,0.45,0,47098005026il,il,1
17,470980060260001,280,93.6,0.0,2.5,27.1,2.5,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
18,470980060260001,260,93.1,0.0,0.0,32.7,3.5,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
